Actual Outcome,Predicted Outcome,Cancellation Probability,Actual Label,Predicted Label,Prediction Correct,Confidence
0,1,0.6693679,Not Cancelled,Cancelled,False,0.6693679
1,0,0.33076385,Cancelled,Not Cancelled,False,0.6692362
0,1,0.6691736,Not Cancelled,Cancelled,False,0.6691736
0,1,0.6690031,Not Cancelled,Cancelled,False,0.6690031
1,0,0.33122244,Cancelled,Not Cancelled,False,0.6687776
0,1,0.668653,Not Cancelled,Cancelled,False,0.668653
0,1,0.6684567,Not Cancelled,Cancelled,False,0.6684567
0,1,0.66836387,Not Cancelled,Cancelled,False,0.66836387
1,0,0.33172968,Cancelled,Not Cancelled,False,0.66827035
0,1,0.66812325,Not Cancelled,Cancelled,False,0.66812325
1,0,0.33206704,Cancelled,Not Cancelled,False,0.667933
0,1,0.66746116,Not Cancelled,Cancelled,False,0.66746116
0,1,0.6674584,Not Cancelled,Cancelled,False,0.6674584
1,0,0.33255392,Cancelled,Not Cancelled,False,0.6674461
0,1,0.667419,Not Cancelled,Cancelled,False,0.667419
1,0,0.33276126,Cancelled,Not Cancelled,False,0.6672387
1,0,0.33278996,Cancelled,Not Cancelled,False,0.66721004
1,0,0.33288303,Cancelled,Not Cancelled,False,0.667117
1,0,0.33304745,Cancelled,Not Cancelled,False,0.66695255
0,1,0.66692877,Not Cancelled,Cancelled,False,0.66692877
1,0,0.33313653,Cancelled,Not Cancelled,False,0.66686344
1,0,0.3333339,Cancelled,Not Cancelled,False,0.6666661
1,0,0.33338955,Cancelled,Not Cancelled,False,0.6666105
1,0,0.33371988,Cancelled,Not Cancelled,False,0.66628015
0,1,0.66613144,Not Cancelled,Cancelled,False,0.66613144
0,1,0.6660163,Not Cancelled,Cancelled,False,0.6660163
0,1,0.6656424,Not Cancelled,Cancelled,False,0.6656424
0,1,0.6653403,Not Cancelled,Cancelled,False,0.6653403
1,0,0.3346842,Cancelled,Not Cancelled,False,0.6653158
1,0,0.33469266,Cancelled,Not Cancelled,False,0.66530734
0,1,0.665287,Not Cancelled,Cancelled,False,0.665287
1,0,0.3347496,Cancelled,Not Cancelled,False,0.6652504
1,0,0.33484393,Cancelled,Not Cancelled,False,0.66515607
1,0,0.33506194,Cancelled,Not Cancelled,False,0.6649381
0,1,0.6647207,Not Cancelled,Cancelled,False,0.6647207
0,1,0.6646319,Not Cancelled,Cancelled,False,0.6646319
1,0,0.33538046,Cancelled,Not Cancelled,False,0.66461957
1,0,0.33547416,Cancelled,Not Cancelled,False,0.66452587
0,1,0.6643519,Not Cancelled,Cancelled,False,0.6643519
1,0,0.33574468,Cancelled,Not Cancelled,False,0.6642553
0,1,0.6641376,Not Cancelled,Cancelled,False,0.6641376
0,1,0.66396296,Not Cancelled,Cancelled,False,0.66396296
1,0,0.33614928,Cancelled,Not Cancelled,False,0.6638507
1,0,0.33616447,Cancelled,Not Cancelled,False,0.6638355
0,1,0.66381943,Not Cancelled,Cancelled,False,0.66381943
0,1,0.6637494,Not Cancelled,Cancelled,False,0.6637494
0,1,0.6636692,Not Cancelled,Cancelled,False,0.6636692
1,0,0.3363767,Cancelled,Not Cancelled,False,0.66362333
0,1,0.66355246,Not Cancelled,Cancelled,False,0.66355246
0,1,0.66350496,Not Cancelled,Cancelled,False,0.66350496
1,0,0.3365477,Cancelled,Not Cancelled,False,0.66345227
1,0,0.336879,Cancelled,Not Cancelled,False,0.663121
0,1,0.6630905,Not Cancelled,Cancelled,False,0.6630905
1,0,0.33697852,Cancelled,Not Cancelled,False,0.66302145
1,0,0.33739987,Cancelled,Not Cancelled,False,0.66260016
1,0,0.33741874,Cancelled,Not Cancelled,False,0.66258126
1,0,0.33746675,Cancelled,Not Cancelled,False,0.6625333
1,0,0.33750632,Cancelled,Not Cancelled,False,0.6624937
1,0,0.3375857,Cancelled,Not Cancelled,False,0.6624143
1,0,0.3377187,Cancelled,Not Cancelled,False,0.6622813
1,0,0.3378976,Cancelled,Not Cancelled,False,0.6621024
0,1,0.6620684,Not Cancelled,Cancelled,False,0.6620684
0,1,0.6620216,Not Cancelled,Cancelled,False,0.6620216
0,1,0.66201115,Not Cancelled,Cancelled,False,0.66201115
1,0,0.33800814,Cancelled,Not Cancelled,False,0.66199183
0,1,0.66196185,Not Cancelled,Cancelled,False,0.66196185
0,1,0.66184825,Not Cancelled,Cancelled,False,0.66184825
0,1,0.66184205,Not Cancelled,Cancelled,False,0.66184205
1,0,0.33849147,Cancelled,Not Cancelled,False,0.66150856
0,1,0.6614825,Not Cancelled,Cancelled,False,0.6614825
1,0,0.33865812,Cancelled,Not Cancelled,False,0.6613419
0,1,0.6611642,Not Cancelled,Cancelled,False,0.6611642
0,1,0.66104186,Not Cancelled,Cancelled,False,0.66104186
0,1,0.660885,Not Cancelled,Cancelled,False,0.660885
0,1,0.66044384,Not Cancelled,Cancelled,False,0.66044384
0,1,0.66042703,Not Cancelled,Cancelled,False,0.66042703
1,0,0.339755,Cancelled,Not Cancelled,False,0.660245
1,0,0.33977908,Cancelled,Not Cancelled,False,0.6602209
1,0,0.33981204,Cancelled,Not Cancelled,False,0.66018796
0,1,0.6601466,Not Cancelled,Cancelled,False,0.6601466
0,1,0.6601157,Not Cancelled,Cancelled,False,0.6601157
1,0,0.3399651,Cancelled,Not Cancelled,False,0.6600349
0,1,0.65999,Not Cancelled,Cancelled,False,0.65999
0,1,0.65986544,Not Cancelled,Cancelled,False,0.65986544
1,0,0.34014636,Cancelled,Not Cancelled,False,0.65985364
1,0,0.34033445,Cancelled,Not Cancelled,False,0.6596656
1,0,0.34075713,Cancelled,Not Cancelled,False,0.65924287
1,0,0.34090322,Cancelled,Not Cancelled,False,0.6590968
1,0,0.34142658,Cancelled,Not Cancelled,False,0.6585734
1,0,0.34151483,Cancelled,Not Cancelled,False,0.6584852
0,1,0.658236,Not Cancelled,Cancelled,False,0.658236
1,0,0.34189504,Cancelled,Not Cancelled,False,0.65810496
0,1,0.65795183,Not Cancelled,Cancelled,False,0.65795183
1,0,0.342175,Cancelled,Not Cancelled,False,0.657825
0,1,0.6576738,Not Cancelled,Cancelled,False,0.6576738
0,1,0.6576304,Not Cancelled,Cancelled,False,0.6576304
0,1,0.65753204,Not Cancelled,Cancelled,False,0.65753204
0,1,0.6575062,Not Cancelled,Cancelled,False,0.6575062
0,1,0.6567879,Not Cancelled,Cancelled,False,0.6567879
1,0,0.34323072,Cancelled,Not Cancelled,False,0.6567693
1,0,0.34324852,Cancelled,Not Cancelled,False,0.6567515
0,1,0.65667814,Not Cancelled,Cancelled,False,0.65667814
0,1,0.6565944,Not Cancelled,Cancelled,False,0.6565944
0,1,0.6565128,Not Cancelled,Cancelled,False,0.6565128
0,1,0.6564925,Not Cancelled,Cancelled,False,0.6564925
0,1,0.65645635,Not Cancelled,Cancelled,False,0.65645635
0,1,0.6563788,Not Cancelled,Cancelled,False,0.6563788
1,0,0.3437457,Cancelled,Not Cancelled,False,0.6562543
1,0,0.34378076,Cancelled,Not Cancelled,False,0.65621924
0,1,0.6560862,Not Cancelled,Cancelled,False,0.6560862
0,1,0.65600574,Not Cancelled,Cancelled,False,0.65600574
1,0,0.34399426,Cancelled,Not Cancelled,False,0.65600574
1,0,0.34399667,Cancelled,Not Cancelled,False,0.65600336
1,0,0.34404138,Cancelled,Not Cancelled,False,0.65595865
1,0,0.34445387,Cancelled,Not Cancelled,False,0.6555461
0,1,0.6554663,Not Cancelled,Cancelled,False,0.6554663
0,1,0.65521055,Not Cancelled,Cancelled,False,0.65521055
1,0,0.34480375,Cancelled,Not Cancelled,False,0.65519625
1,0,0.34494254,Cancelled,Not Cancelled,False,0.65505743
1,0,0.34494543,Cancelled,Not Cancelled,False,0.65505457
1,0,0.34519437,Cancelled,Not Cancelled,False,0.65480566
0,1,0.6545158,Not Cancelled,Cancelled,False,0.6545158
0,1,0.6544957,Not Cancelled,Cancelled,False,0.6544957
1,0,0.34554636,Cancelled,Not Cancelled,False,0.65445364
0,1,0.654452,Not Cancelled,Cancelled,False,0.654452
0,1,0.65421194,Not Cancelled,Cancelled,False,0.65421194
1,0,0.3458946,Cancelled,Not Cancelled,False,0.6541054
1,0,0.34603778,Cancelled,Not Cancelled,False,0.65396225
1,0,0.3463134,Cancelled,Not Cancelled,False,0.65368664
0,1,0.6535379,Not Cancelled,Cancelled,False,0.6535379
1,0,0.3465911,Cancelled,Not Cancelled,False,0.6534089
1,0,0.34679517,Cancelled,Not Cancelled,False,0.6532048
1,0,0.34698495,Cancelled,Not Cancelled,False,0.653015
1,0,0.34699586,Cancelled,Not Cancelled,False,0.65300417
1,0,0.34722888,Cancelled,Not Cancelled,False,0.6527711
0,1,0.6522578,Not Cancelled,Cancelled,False,0.6522578
0,1,0.6520928,Not Cancelled,Cancelled,False,0.6520928
1,0,0.34790763,Cancelled,Not Cancelled,False,0.65209234
1,0,0.34793988,Cancelled,Not Cancelled,False,0.65206015
1,0,0.3480442,Cancelled,Not Cancelled,False,0.65195584
0,1,0.6517786,Not Cancelled,Cancelled,False,0.6517786
1,0,0.34826463,Cancelled,Not Cancelled,False,0.65173537
0,1,0.6516295,Not Cancelled,Cancelled,False,0.6516295
1,0,0.3485816,Cancelled,Not Cancelled,False,0.6514184
0,1,0.6512119,Not Cancelled,Cancelled,False,0.6512119
1,0,0.34901738,Cancelled,Not Cancelled,False,0.6509826
1,0,0.349082,Cancelled,Not Cancelled,False,0.650918
0,1,0.6507792,Not Cancelled,Cancelled,False,0.6507792
1,0,0.34937534,Cancelled,Not Cancelled,False,0.65062463
1,0,0.34952536,Cancelled,Not Cancelled,False,0.65047467
0,1,0.650421,Not Cancelled,Cancelled,False,0.650421
0,1,0.65035874,Not Cancelled,Cancelled,False,0.65035874
0,1,0.65031606,Not Cancelled,Cancelled,False,0.65031606
1,0,0.34969628,Cancelled,Not Cancelled,False,0.6503037
1,0,0.34971622,Cancelled,Not Cancelled,False,0.6502838
0,1,0.6502224,Not Cancelled,Cancelled,False,0.6502224
0,1,0.6502167,Not Cancelled,Cancelled,False,0.6502167
0,1,0.65019023,Not Cancelled,Cancelled,False,0.65019023
0,1,0.6501584,Not Cancelled,Cancelled,False,0.6501584
0,1,0.6498931,Not Cancelled,Cancelled,False,0.6498931
1,0,0.35024503,Cancelled,Not Cancelled,False,0.649755
0,1,0.64955634,Not Cancelled,Cancelled,False,0.64955634
1,0,0.35045865,Cancelled,Not Cancelled,False,0.6495414
1,0,0.35065854,Cancelled,Not Cancelled,False,0.64934146
1,0,0.35094413,Cancelled,Not Cancelled,False,0.64905584
0,1,0.64902544,Not Cancelled,Cancelled,False,0.64902544
1,0,0.35114187,Cancelled,Not Cancelled,False,0.64885813
1,0,0.35130066,Cancelled,Not Cancelled,False,0.64869934
1,0,0.35139617,Cancelled,Not Cancelled,False,0.6486038
1,0,0.35154745,Cancelled,Not Cancelled,False,0.6484525
0,1,0.6484003,Not Cancelled,Cancelled,False,0.6484003
0,1,0.6482934,Not Cancelled,Cancelled,False,0.6482934
0,1,0.648197,Not Cancelled,Cancelled,False,0.648197
1,0,0.35182297,Cancelled,Not Cancelled,False,0.648177
0,1,0.6480279,Not Cancelled,Cancelled,False,0.6480279
1,0,0.3519811,Cancelled,Not Cancelled,False,0.6480189
1,0,0.3520265,Cancelled,Not Cancelled,False,0.64797354
1,0,0.35211608,Cancelled,Not Cancelled,False,0.6478839
1,0,0.35240513,Cancelled,Not Cancelled,False,0.64759487
1,0,0.35257456,Cancelled,Not Cancelled,False,0.6474254
1,0,0.35274705,Cancelled,Not Cancelled,False,0.6472529
0,1,0.6472297,Not Cancelled,Cancelled,False,0.6472297
0,1,0.6471979,Not Cancelled,Cancelled,False,0.6471979
1,0,0.3529649,Cancelled,Not Cancelled,False,0.6470351
0,1,0.6469174,Not Cancelled,Cancelled,False,0.6469174
0,1,0.64632994,Not Cancelled,Cancelled,False,0.64632994
0,1,0.64622426,Not Cancelled,Cancelled,False,0.64622426
0,1,0.646111,Not Cancelled,Cancelled,False,0.646111
1,0,0.35405323,Cancelled,Not Cancelled,False,0.64594674
0,1,0.6458924,Not Cancelled,Cancelled,False,0.6458924
1,0,0.3541781,Cancelled,Not Cancelled,False,0.6458219
1,0,0.35446724,Cancelled,Not Cancelled,False,0.6455327
1,0,0.35449186,Cancelled,Not Cancelled,False,0.64550817
0,1,0.64547795,Not Cancelled,Cancelled,False,0.64547795
1,0,0.35455248,Cancelled,Not Cancelled,False,0.6454475
1,0,0.35473096,Cancelled,Not Cancelled,False,0.64526904
0,1,0.6452119,Not Cancelled,Cancelled,False,0.6452119
1,0,0.35485455,Cancelled,Not Cancelled,False,0.6451454
1,0,0.35486114,Cancelled,Not Cancelled,False,0.64513886
1,0,0.3548621,Cancelled,Not Cancelled,False,0.6451379
0,1,0.64495146,Not Cancelled,Cancelled,False,0.64495146
1,0,0.35518456,Cancelled,Not Cancelled,False,0.64481544
0,1,0.6447239,Not Cancelled,Cancelled,False,0.6447239
1,0,0.35530058,Cancelled,Not Cancelled,False,0.64469945
0,1,0.6446898,Not Cancelled,Cancelled,False,0.6446898
1,0,0.35534975,Cancelled,Not Cancelled,False,0.6446502
0,1,0.6445994,Not Cancelled,Cancelled,False,0.6445994
1,0,0.35559416,Cancelled,Not Cancelled,False,0.64440584
0,1,0.64439154,Not Cancelled,Cancelled,False,0.64439154
0,1,0.6440482,Not Cancelled,Cancelled,False,0.6440482
0,1,0.6438259,Not Cancelled,Cancelled,False,0.6438259
1,0,0.3561788,Cancelled,Not Cancelled,False,0.64382124
1,0,0.35681865,Cancelled,Not Cancelled,False,0.6431813
1,0,0.35713106,Cancelled,Not Cancelled,False,0.64286894
1,0,0.35723493,Cancelled,Not Cancelled,False,0.64276505
1,0,0.35727808,Cancelled,Not Cancelled,False,0.6427219
1,0,0.35745344,Cancelled,Not Cancelled,False,0.64254653
0,1,0.6423237,Not Cancelled,Cancelled,False,0.6423237
0,1,0.6423051,Not Cancelled,Cancelled,False,0.6423051
1,0,0.35805362,Cancelled,Not Cancelled,False,0.6419464
0,1,0.6418799,Not Cancelled,Cancelled,False,0.6418799
0,1,0.6417488,Not Cancelled,Cancelled,False,0.6417488
1,0,0.3583437,Cancelled,Not Cancelled,False,0.6416563
1,0,0.35844183,Cancelled,Not Cancelled,False,0.6415582
1,0,0.35844442,Cancelled,Not Cancelled,False,0.64155555
1,0,0.35876915,Cancelled,Not Cancelled,False,0.6412308
1,0,0.35908833,Cancelled,Not Cancelled,False,0.6409117
1,0,0.3591883,Cancelled,Not Cancelled,False,0.6408117
1,0,0.3593294,Cancelled,Not Cancelled,False,0.6406706
1,0,0.35961798,Cancelled,Not Cancelled,False,0.64038205
1,0,0.35968116,Cancelled,Not Cancelled,False,0.6403189
0,1,0.6400329,Not Cancelled,Cancelled,False,0.6400329
0,1,0.63994944,Not Cancelled,Cancelled,False,0.63994944
1,0,0.360364,Cancelled,Not Cancelled,False,0.63963604
1,0,0.36039716,Cancelled,Not Cancelled,False,0.63960284
1,0,0.36053857,Cancelled,Not Cancelled,False,0.6394614
0,1,0.6392465,Not Cancelled,Cancelled,False,0.6392465
0,1,0.63906866,Not Cancelled,Cancelled,False,0.63906866
0,1,0.6389156,Not Cancelled,Cancelled,False,0.6389156
1,0,0.3611419,Cancelled,Not Cancelled,False,0.6388581
1,0,0.3611518,Cancelled,Not Cancelled,False,0.6388482
0,1,0.6384658,Not Cancelled,Cancelled,False,0.6384658
1,0,0.36155742,Cancelled,Not Cancelled,False,0.6384426
1,0,0.3615669,Cancelled,Not Cancelled,False,0.6384331
1,0,0.36158824,Cancelled,Not Cancelled,False,0.63841176
1,0,0.36173004,Cancelled,Not Cancelled,False,0.63826996
1,0,0.36194593,Cancelled,Not Cancelled,False,0.6380541
1,0,0.3619573,Cancelled,Not Cancelled,False,0.6380427
1,0,0.36195773,Cancelled,Not Cancelled,False,0.6380423
0,1,0.6377138,Not Cancelled,Cancelled,False,0.6377138
0,1,0.6376128,Not Cancelled,Cancelled,False,0.6376128
0,1,0.63758177,Not Cancelled,Cancelled,False,0.63758177
1,0,0.3624263,Cancelled,Not Cancelled,False,0.6375737
0,1,0.63748693,Not Cancelled,Cancelled,False,0.63748693
1,0,0.36270317,Cancelled,Not Cancelled,False,0.6372968
1,0,0.36278763,Cancelled,Not Cancelled,False,0.6372124
1,0,0.36288026,Cancelled,Not Cancelled,False,0.63711977
0,1,0.6368154,Not Cancelled,Cancelled,False,0.6368154
1,0,0.36331496,Cancelled,Not Cancelled,False,0.636685
0,1,0.63662434,Not Cancelled,Cancelled,False,0.63662434
0,1,0.6364475,Not Cancelled,Cancelled,False,0.6364475
1,0,0.36358884,Cancelled,Not Cancelled,False,0.6364112
1,0,0.3636831,Cancelled,Not Cancelled,False,0.6363169
0,1,0.63609207,Not Cancelled,Cancelled,False,0.63609207
1,0,0.36391416,Cancelled,Not Cancelled,False,0.63608587
1,0,0.3640795,Cancelled,Not Cancelled,False,0.6359205
1,0,0.36416382,Cancelled,Not Cancelled,False,0.6358362
1,0,0.3641942,Cancelled,Not Cancelled,False,0.6358058
1,0,0.3643417,Cancelled,Not Cancelled,False,0.63565826
1,0,0.3644156,Cancelled,Not Cancelled,False,0.6355844
1,0,0.36446524,Cancelled,Not Cancelled,False,0.63553476
1,0,0.3646023,Cancelled,Not Cancelled,False,0.6353977
0,1,0.63516,Not Cancelled,Cancelled,False,0.63516
0,1,0.6350924,Not Cancelled,Cancelled,False,0.6350924
0,1,0.635015,Not Cancelled,Cancelled,False,0.635015
1,0,0.3649946,Cancelled,Not Cancelled,False,0.6350054
1,0,0.3649991,Cancelled,Not Cancelled,False,0.63500094
1,0,0.36508527,Cancelled,Not Cancelled,False,0.63491476
0,1,0.6348082,Not Cancelled,Cancelled,False,0.6348082
0,1,0.6345623,Not Cancelled,Cancelled,False,0.6345623
0,1,0.63454753,Not Cancelled,Cancelled,False,0.63454753
0,1,0.6345383,Not Cancelled,Cancelled,False,0.6345383
0,1,0.63424176,Not Cancelled,Cancelled,False,0.63424176
1,0,0.36591804,Cancelled,Not Cancelled,False,0.63408196
1,0,0.36604846,Cancelled,Not Cancelled,False,0.63395154
0,1,0.6339007,Not Cancelled,Cancelled,False,0.6339007
0,1,0.6338236,Not Cancelled,Cancelled,False,0.6338236
1,0,0.366265,Cancelled,Not Cancelled,False,0.633735
0,1,0.63323045,Not Cancelled,Cancelled,False,0.63323045
1,0,0.36682656,Cancelled,Not Cancelled,False,0.63317347
0,1,0.63315326,Not Cancelled,Cancelled,False,0.63315326
1,0,0.36708954,Cancelled,Not Cancelled,False,0.6329105
1,0,0.36720067,Cancelled,Not Cancelled,False,0.6327993
0,1,0.63275295,Not Cancelled,Cancelled,False,0.63275295
0,1,0.63259125,Not Cancelled,Cancelled,False,0.63259125
1,0,0.36744004,Cancelled,Not Cancelled,False,0.63255996
1,0,0.36748448,Cancelled,Not Cancelled,False,0.63251555
1,0,0.3678157,Cancelled,Not Cancelled,False,0.63218427
0,1,0.6321468,Not Cancelled,Cancelled,False,0.6321468
1,0,0.36806694,Cancelled,Not Cancelled,False,0.6319331
1,0,0.3680683,Cancelled,Not Cancelled,False,0.63193166
1,0,0.36814994,Cancelled,Not Cancelled,False,0.63185006
0,1,0.6318458,Not Cancelled,Cancelled,False,0.6318458
0,1,0.6314865,Not Cancelled,Cancelled,False,0.6314865
0,1,0.6314389,Not Cancelled,Cancelled,False,0.6314389
1,0,0.36863357,Cancelled,Not Cancelled,False,0.63136643
0,1,0.6312339,Not Cancelled,Cancelled,False,0.6312339
0,1,0.6309123,Not Cancelled,Cancelled,False,0.6309123
0,1,0.6307824,Not Cancelled,Cancelled,False,0.6307824
0,1,0.63071007,Not Cancelled,Cancelled,False,0.63071007
1,0,0.36939088,Cancelled,Not Cancelled,False,0.63060915
0,1,0.63046366,Not Cancelled,Cancelled,False,0.63046366
0,1,0.63025916,Not Cancelled,Cancelled,False,0.63025916
1,0,0.36996353,Cancelled,Not Cancelled,False,0.6300365
0,1,0.62999076,Not Cancelled,Cancelled,False,0.62999076
1,0,0.3700101,Cancelled,Not Cancelled,False,0.62998986
1,0,0.37007862,Cancelled,Not Cancelled,False,0.6299214
1,0,0.37022462,Cancelled,Not Cancelled,False,0.6297754
0,1,0.62967145,Not Cancelled,Cancelled,False,0.62967145
1,0,0.3704985,Cancelled,Not Cancelled,False,0.62950146
0,1,0.62938106,Not Cancelled,Cancelled,False,0.62938106
1,0,0.3708096,Cancelled,Not Cancelled,False,0.6291904
0,1,0.62911206,Not Cancelled,Cancelled,False,0.62911206
1,0,0.370999,Cancelled,Not Cancelled,False,0.629001
0,1,0.6289798,Not Cancelled,Cancelled,False,0.6289798
1,0,0.3710248,Cancelled,Not Cancelled,False,0.6289752
1,0,0.37126324,Cancelled,Not Cancelled,False,0.62873673
1,0,0.37139323,Cancelled,Not Cancelled,False,0.6286068
1,0,0.37149766,Cancelled,Not Cancelled,False,0.62850237
0,1,0.62839836,Not Cancelled,Cancelled,False,0.62839836
0,1,0.62838316,Not Cancelled,Cancelled,False,0.62838316
1,0,0.37168527,Cancelled,Not Cancelled,False,0.62831473
0,1,0.6283082,Not Cancelled,Cancelled,False,0.6283082
0,1,0.62830704,Not Cancelled,Cancelled,False,0.62830704
0,1,0.6282092,Not Cancelled,Cancelled,False,0.6282092
0,1,0.62804383,Not Cancelled,Cancelled,False,0.62804383
1,0,0.37201375,Cancelled,Not Cancelled,False,0.62798625
1,0,0.37234816,Cancelled,Not Cancelled,False,0.6276518
1,0,0.3723594,Cancelled,Not Cancelled,False,0.6276406
0,1,0.6275115,Not Cancelled,Cancelled,False,0.6275115
1,0,0.37251455,Cancelled,Not Cancelled,False,0.62748545
0,1,0.6274791,Not Cancelled,Cancelled,False,0.6274791
0,1,0.62741464,Not Cancelled,Cancelled,False,0.62741464
1,0,0.37268236,Cancelled,Not Cancelled,False,0.62731767
0,1,0.6272213,Not Cancelled,Cancelled,False,0.6272213
0,1,0.6270009,Not Cancelled,Cancelled,False,0.6270009
1,0,0.3732428,Cancelled,Not Cancelled,False,0.6267572
1,0,0.37328252,Cancelled,Not Cancelled,False,0.62671745
0,1,0.6266992,Not Cancelled,Cancelled,False,0.6266992
0,1,0.62668526,Not Cancelled,Cancelled,False,0.62668526
0,1,0.6265564,Not Cancelled,Cancelled,False,0.6265564
0,1,0.6265539,Not Cancelled,Cancelled,False,0.6265539
1,0,0.37350565,Cancelled,Not Cancelled,False,0.62649435
0,1,0.6264751,Not Cancelled,Cancelled,False,0.6264751
0,1,0.6263953,Not Cancelled,Cancelled,False,0.6263953
1,0,0.3736062,Cancelled,Not Cancelled,False,0.6263938
0,1,0.6263856,Not Cancelled,Cancelled,False,0.6263856
0,1,0.62628466,Not Cancelled,Cancelled,False,0.62628466
1,0,0.37380084,Cancelled,Not Cancelled,False,0.6261991
1,0,0.3738574,Cancelled,Not Cancelled,False,0.6261426
1,0,0.374177,Cancelled,Not Cancelled,False,0.625823
1,0,0.37432986,Cancelled,Not Cancelled,False,0.62567014
0,1,0.62562776,Not Cancelled,Cancelled,False,0.62562776
0,1,0.6255016,Not Cancelled,Cancelled,False,0.6255016
1,0,0.37474278,Cancelled,Not Cancelled,False,0.62525725
0,1,0.6252288,Not Cancelled,Cancelled,False,0.6252288
0,1,0.6249866,Not Cancelled,Cancelled,False,0.6249866
0,1,0.6247207,Not Cancelled,Cancelled,False,0.6247207
0,1,0.62461764,Not Cancelled,Cancelled,False,0.62461764
1,0,0.375714,Cancelled,Not Cancelled,False,0.624286
0,1,0.62403315,Not Cancelled,Cancelled,False,0.62403315
0,1,0.62397206,Not Cancelled,Cancelled,False,0.62397206
1,0,0.37613142,Cancelled,Not Cancelled,False,0.6238686
0,1,0.6238671,Not Cancelled,Cancelled,False,0.6238671
1,0,0.37644944,Cancelled,Not Cancelled,False,0.62355053
0,1,0.62345004,Not Cancelled,Cancelled,False,0.62345004
1,0,0.37656713,Cancelled,Not Cancelled,False,0.6234329
0,1,0.623428,Not Cancelled,Cancelled,False,0.623428
1,0,0.3765748,Cancelled,Not Cancelled,False,0.6234252
0,1,0.62331843,Not Cancelled,Cancelled,False,0.62331843
1,0,0.37671953,Cancelled,Not Cancelled,False,0.62328047
0,1,0.6231745,Not Cancelled,Cancelled,False,0.6231745
0,1,0.6231181,Not Cancelled,Cancelled,False,0.6231181
0,1,0.62299466,Not Cancelled,Cancelled,False,0.62299466
0,1,0.6227979,Not Cancelled,Cancelled,False,0.6227979
1,0,0.3772334,Cancelled,Not Cancelled,False,0.6227666
1,0,0.37727654,Cancelled,Not Cancelled,False,0.62272346
0,1,0.6225233,Not Cancelled,Cancelled,False,0.6225233
0,1,0.6224997,Not Cancelled,Cancelled,False,0.6224997
1,0,0.37752587,Cancelled,Not Cancelled,False,0.62247413
0,1,0.622452,Not Cancelled,Cancelled,False,0.622452
1,0,0.37768388,Cancelled,Not Cancelled,False,0.6223161
0,1,0.6219016,Not Cancelled,Cancelled,False,0.6219016
1,0,0.37810463,Cancelled,Not Cancelled,False,0.6218954
1,0,0.37831512,Cancelled,Not Cancelled,False,0.6216849
1,0,0.37840146,Cancelled,Not Cancelled,False,0.62159854
0,1,0.6215673,Not Cancelled,Cancelled,False,0.6215673
0,1,0.62152773,Not Cancelled,Cancelled,False,0.62152773
1,0,0.37864524,Cancelled,Not Cancelled,False,0.62135476
0,1,0.62119824,Not Cancelled,Cancelled,False,0.62119824
1,0,0.3788328,Cancelled,Not Cancelled,False,0.6211672
0,1,0.6210031,Not Cancelled,Cancelled,False,0.6210031
0,1,0.62099814,Not Cancelled,Cancelled,False,0.62099814
0,1,0.6208691,Not Cancelled,Cancelled,False,0.6208691
0,1,0.6206834,Not Cancelled,Cancelled,False,0.6206834
1,0,0.37939167,Cancelled,Not Cancelled,False,0.6206083
0,1,0.6205623,Not Cancelled,Cancelled,False,0.6205623
1,0,0.37950873,Cancelled,Not Cancelled,False,0.62049127
1,0,0.37952062,Cancelled,Not Cancelled,False,0.62047935
1,0,0.37962517,Cancelled,Not Cancelled,False,0.6203748
1,0,0.37968388,Cancelled,Not Cancelled,False,0.62031615
1,0,0.37969416,Cancelled,Not Cancelled,False,0.62030584
0,1,0.6202108,Not Cancelled,Cancelled,False,0.6202108
1,0,0.379911,Cancelled,Not Cancelled,False,0.620089
0,1,0.6199981,Not Cancelled,Cancelled,False,0.6199981
1,0,0.38010484,Cancelled,Not Cancelled,False,0.61989516
0,1,0.6197558,Not Cancelled,Cancelled,False,0.6197558
0,1,0.61951554,Not Cancelled,Cancelled,False,0.61951554
0,1,0.619145,Not Cancelled,Cancelled,False,0.619145
0,1,0.6191352,Not Cancelled,Cancelled,False,0.6191352
1,0,0.38090682,Cancelled,Not Cancelled,False,0.6190932
1,0,0.38092166,Cancelled,Not Cancelled,False,0.61907834
1,0,0.38093564,Cancelled,Not Cancelled,False,0.61906433
0,1,0.61905754,Not Cancelled,Cancelled,False,0.61905754
1,0,0.38097426,Cancelled,Not Cancelled,False,0.6190257
0,1,0.61902344,Not Cancelled,Cancelled,False,0.61902344
1,0,0.38128054,Cancelled,Not Cancelled,False,0.61871946
0,1,0.6186311,Not Cancelled,Cancelled,False,0.6186311
1,0,0.38153073,Cancelled,Not Cancelled,False,0.61846924
1,0,0.38182506,Cancelled,Not Cancelled,False,0.6181749
0,1,0.61799705,Not Cancelled,Cancelled,False,0.61799705
0,1,0.6179798,Not Cancelled,Cancelled,False,0.6179798
0,1,0.61781883,Not Cancelled,Cancelled,False,0.61781883
0,1,0.61781716,Not Cancelled,Cancelled,False,0.61781716
1,0,0.38220933,Cancelled,Not Cancelled,False,0.6177907
0,1,0.61775047,Not Cancelled,Cancelled,False,0.61775047
0,1,0.6175609,Not Cancelled,Cancelled,False,0.6175609
