Delivery Status,Shipping Mode,delivery_time,profit,inventory_demand,Order Item Quantity
Late delivery,Standard Class,5,44.59000015,129.9900055,1
Late delivery,Standard Class,6,62.41999817,129.9900055,1
Advance shipping,Standard Class,3,45.86000061,129.9900055,1
Advance shipping,Standard Class,2,44.41999817,215.8200073,1
Advance shipping,Standard Class,3,2.349999905,59.99000168,1
Late delivery,Standard Class,6,19.11000061,59.99000168,1
Shipping on time,Standard Class,4,31.85000038,129.9900055,1
Advance shipping,Standard Class,2,-9.090000153,210.8500061,1
Advance shipping,Standard Class,3,-27.12999916,129.9900055,1
Advance shipping,Standard Class,3,-89.16999817,129.9900055,1
Late delivery,Standard Class,6,44.59000015,129.9900055,1
Late delivery,Standard Class,5,-5.480000019,129.9900055,1
Late delivery,Standard Class,5,21.12000084,59.99000168,1
Late delivery,Standard Class,6,60.52000046,129.9900055,1
Late delivery,Standard Class,5,21.12000084,59.99000168,1
Advance shipping,Standard Class,2,13.18999958,215.8200073,1
Shipping on time,Standard Class,4,-49.52999878,357.1000061,1
Late delivery,Standard Class,5,42.61999893,129.9900055,1
Late delivery,Standard Class,5,55.47999954,129.9900055,1
Advance shipping,Standard Class,2,5.039999962,129.9900055,1
Advance shipping,Standard Class,2,11.10000038,129.9900055,1
Late delivery,Standard Class,5,40.97999954,129.9900055,1
Advance shipping,Standard Class,3,9.359999657,129.9900055,1
Shipping on time,Standard Class,4,43.68000031,129.9900055,1
Late delivery,Standard Class,6,7.489999771,129.9900055,1
Advance shipping,Standard Class,3,32.45000076,129.9900055,1
Shipping on time,Standard Class,4,-1.75,129.9900055,1
Late delivery,Standard Class,5,45.29999924,129.9900055,1
Advance shipping,Standard Class,2,58.65000153,129.9900055,1
Advance shipping,Standard Class,3,5.099999905,59.08000183,1
Late delivery,Standard Class,6,27.0699997,59.99000168,1
Shipping on time,Standard Class,4,-59.27999878,129.9900055,1
Late delivery,Standard Class,5,60.08000183,215.8200073,1
Advance shipping,Standard Class,3,-25.89999962,215.8200073,1
Advance shipping,Standard Class,2,12.47999954,129.9900055,1
Late delivery,Standard Class,5,12.47999954,129.9900055,1
Shipping on time,Standard Class,4,20.34000015,129.9900055,1
Shipping on time,Standard Class,4,-39.18000031,129.9900055,1
Shipping on time,Standard Class,4,43.22000122,129.9900055,1
Advance shipping,Standard Class,2,37.04999924,129.9900055,1
Advance shipping,Standard Class,3,40.13000107,129.9900055,1
Shipping on time,Standard Class,4,-29.38999939,129.9900055,1
Shipping on time,Standard Class,4,32.11000061,129.9900055,1
Shipping on time,Standard Class,4,35.81000137,129.9900055,1
Advance shipping,Standard Class,3,74.43000031,215.8200073,1
Late delivery,Standard Class,6,3.089999914,129.9900055,1
Advance shipping,Standard Class,2,58.04000092,129.9900055,1
Late delivery,Standard Class,5,-58.65999985,129.9900055,1
Late delivery,Standard Class,6,59.27999878,129.9900055,1
Late delivery,Standard Class,6,38.65000153,129.9900055,1
Shipping on time,Standard Class,4,59.27999878,129.9900055,1
Advance shipping,Standard Class,2,35.61999893,129.9900055,1
Shipping on time,Standard Class,4,25.12000084,59.08000183,1
Late delivery,Standard Class,6,49.13999939,129.9900055,1
Advance shipping,Standard Class,2,25.79999924,129.9900055,1
Advance shipping,Standard Class,3,29.23999977,129.9900055,1
Shipping on time,Standard Class,4,36.84999847,129.9900055,1
Late delivery,Standard Class,5,-21.70999908,59.99000168,1
Late delivery,Standard Class,6,74.72000122,210.8500061,1
Advance shipping,Standard Class,3,71.73000336,210.8500061,1
Late delivery,Standard Class,5,-162.7599945,129.9900055,1
Advance shipping,Standard Class,2,25.79999924,129.9900055,1
Late delivery,Standard Class,6,25.68000031,59.08000183,1
Advance shipping,Standard Class,2,101.2399979,357.1000061,1
Late delivery,Standard Class,5,61.41999817,129.9900055,1
Shipping on time,Standard Class,4,15.86999989,59.99000168,1
Advance shipping,Standard Class,3,-67.55999756,129.9900055,1
Late delivery,Standard Class,6,29.23999977,129.9900055,1
Late delivery,Standard Class,5,32.63999939,129.9900055,1
Late delivery,Standard Class,5,-3.50999999,59.99000168,1
Advance shipping,Standard Class,3,14.82999992,59.08000183,1
Late delivery,Standard Class,6,24.18000031,129.9900055,1
Advance shipping,Standard Class,3,-12.10999966,59.99000168,1
Shipping on time,Standard Class,4,-6.039999962,129.9900055,1
Advance shipping,Standard Class,3,33.11999893,129.9900055,1
Late delivery,Standard Class,5,34.29999924,129.9900055,1
Shipping on time,Standard Class,4,-98.54000092,129.9900055,1
Advance shipping,Standard Class,2,15.72999954,129.9900055,1
Advance shipping,Standard Class,2,10.40999985,129.9900055,1
Late delivery,Standard Class,6,73.65000153,215.8200073,1
Late delivery,Standard Class,5,54.40999985,129.9900055,1
Late delivery,Standard Class,6,-1.419999957,129.9900055,1
Advance shipping,Standard Class,2,33.11999893,129.9900055,1
Shipping on time,Standard Class,4,13.36999989,129.9900055,1
Late delivery,Standard Class,6,7.329999924,129.9900055,1
Advance shipping,Standard Class,2,34.29999924,129.9900055,1
Shipping on time,Standard Class,4,54.99000168,129.9900055,1
Advance shipping,Standard Class,2,38.02000046,129.9900055,1
Late delivery,Standard Class,5,6.099999905,59.99000168,1
Advance shipping,Standard Class,3,14.61999989,129.9900055,1
Shipping on time,Standard Class,4,141.4100037,357.1000061,1
Shipping on time,Standard Class,4,5.809999943,59.99000168,1
Shipping on time,Standard Class,4,-154.5599976,210.8500061,1
Shipping on time,Standard Class,4,34.3199997,129.9900055,1
Advance shipping,Standard Class,2,24.02000046,129.9900055,1
Late delivery,Standard Class,6,35.79999924,129.9900055,1
Advance shipping,Standard Class,2,-106.7300034,129.9900055,1
Advance shipping,Standard Class,3,-27.22999954,129.9900055,1
Advance shipping,Standard Class,3,7.210000038,129.9900055,1
Advance shipping,Standard Class,3,16.89999962,59.08000183,1
Late delivery,Standard Class,5,24.80999947,59.99000168,1
Advance shipping,Standard Class,2,17.15999985,129.9900055,1
Advance shipping,Standard Class,3,-80.0699997,129.9900055,1
Advance shipping,Standard Class,2,11.56000042,210.8500061,1
Shipping on time,Standard Class,4,21.48999977,129.9900055,1
Advance shipping,Standard Class,2,9.949999809,129.9900055,1
Advance shipping,Standard Class,2,22.62000084,129.9900055,1
Shipping on time,Standard Class,4,42.40999985,129.9900055,1
Advance shipping,Standard Class,2,9.050000191,129.9900055,1
Advance shipping,Standard Class,3,8.479999542,129.9900055,1
Advance shipping,Standard Class,2,33.93000031,129.9900055,1
Late delivery,Standard Class,5,61.02000046,215.8200073,1
Shipping on time,Standard Class,4,48.63000107,129.9900055,1
Shipping on time,Standard Class,4,32.79999924,129.9900055,1
Late delivery,Standard Class,5,-20.09000015,59.08000183,1
Late delivery,Standard Class,6,25.5,59.99000168,1
Late delivery,Standard Class,5,38.66999817,129.9900055,1
Advance shipping,Standard Class,3,41.43000031,129.9900055,1
Advance shipping,Standard Class,2,54.13999939,129.9900055,1
Advance shipping,Standard Class,3,55.25,129.9900055,1
Late delivery,Standard Class,6,-92.04000092,129.9900055,1
Late delivery,Standard Class,6,-9.720000267,129.9900055,1
Shipping on time,Standard Class,4,-46.95999908,129.9900055,1
Shipping on time,Standard Class,4,19.12000084,357.1000061,1
Late delivery,Standard Class,5,44.33000183,461.480011,1
Late delivery,Standard Class,5,-49.72000122,129.9900055,1
Advance shipping,Standard Class,2,-105.4800034,215.8200073,1
Advance shipping,Standard Class,3,3.529999971,59.99000168,1
Late delivery,Standard Class,5,-2.299999952,210.8500061,1
Late delivery,Standard Class,5,31.67000008,129.9900055,1
Advance shipping,Standard Class,3,-23.69000053,129.9900055,1
Advance shipping,Standard Class,2,87.01999664,215.8200073,1
Late delivery,Standard Class,6,3.170000076,59.99000168,1
Late delivery,Standard Class,5,13.64999962,129.9900055,1
Late delivery,Standard Class,6,143.9799957,357.1000061,1
Advance shipping,Standard Class,2,49.13999939,129.9900055,1
Late delivery,Standard Class,5,31.67000008,129.9900055,1
Late delivery,Standard Class,5,32.75999832,129.9900055,1
Advance shipping,Standard Class,3,53.5,129.9900055,1
Late delivery,Standard Class,5,32.63000107,215.8200073,1
Advance shipping,Standard Class,3,16.37999916,129.9900055,1
Advance shipping,Standard Class,3,23.89999962,59.99000168,1
Shipping on time,Standard Class,4,12.61999989,129.9900055,1
Advance shipping,Standard Class,3,13.48999977,129.9900055,1
Late delivery,Standard Class,5,51.79000092,129.9900055,1
Late delivery,Standard Class,5,31.29000092,129.9900055,1
Late delivery,Standard Class,6,33.77000046,129.9900055,1
Late delivery,Standard Class,5,-28.80999947,129.9900055,1
Late delivery,Standard Class,5,4.75,129.9900055,1
Advance shipping,Standard Class,2,16.18000031,129.9900055,1
Late delivery,Standard Class,5,48.36999893,215.8200073,1
Shipping on time,Standard Class,4,30.20999908,129.9900055,1
Advance shipping,Standard Class,2,30.20999908,129.9900055,1
Advance shipping,Standard Class,2,-6.369999886,129.9900055,1
Advance shipping,Standard Class,3,25.57999992,129.9900055,1
Advance shipping,Standard Class,2,16.22999954,59.99000168,1
Advance shipping,Standard Class,2,45.83000183,129.9900055,1
Late delivery,Standard Class,6,49.02999878,129.9900055,1
Late delivery,Standard Class,6,-55.43000031,129.9900055,1
Shipping on time,Standard Class,4,-10.65999985,129.9900055,1
Advance shipping,Standard Class,2,10.47999954,59.99000168,1
Late delivery,Standard Class,5,40.5,129.9900055,1
Advance shipping,Standard Class,2,27.70999908,129.9900055,1
Advance shipping,Standard Class,3,84.94999695,215.8200073,1
Advance shipping,Standard Class,3,59.8199997,215.8200073,1
Advance shipping,Standard Class,2,26.64999962,129.9900055,1
Shipping on time,Standard Class,4,22.70000076,129.9900055,1
Advance shipping,Standard Class,2,-21.3199997,129.9900055,1
Advance shipping,Standard Class,2,16.79999924,59.99000168,1
Advance shipping,Standard Class,2,13.0,129.9900055,1
Advance shipping,Standard Class,2,52.0,129.9900055,1
Shipping on time,Standard Class,4,3.599999905,59.99000168,1
Late delivery,Standard Class,6,13.0,129.9900055,1
Advance shipping,Standard Class,2,-145.5899963,129.9900055,1
Late delivery,Standard Class,5,36.40000153,129.9900055,1
Advance shipping,Standard Class,3,-176.7899933,129.9900055,1
Advance shipping,Standard Class,3,62.66999817,215.8200073,1
Shipping on time,Standard Class,4,55.25,215.8200073,1
Advance shipping,Standard Class,3,14.77000046,461.480011,1
Late delivery,Standard Class,5,99.68000031,461.480011,1
Shipping on time,Standard Class,4,6.550000191,129.9900055,1
Late delivery,Standard Class,6,49.91999817,129.9900055,1
Advance shipping,Standard Class,2,31.69000053,129.9900055,1
Late delivery,Standard Class,5,28.27000046,129.9900055,1
Late delivery,Standard Class,5,22.04999924,59.99000168,1
Advance shipping,Standard Class,2,36.56000137,129.9900055,1
Shipping on time,Standard Class,4,7.309999943,129.9900055,1
Advance shipping,Standard Class,2,26.3199997,129.9900055,1
Advance shipping,Standard Class,3,120.5199966,357.1000061,1
Advance shipping,Standard Class,3,19.5,129.9900055,1
Advance shipping,Standard Class,2,32.95000076,129.9900055,1
Late delivery,Standard Class,6,-12.18999958,129.9900055,1
Advance shipping,Standard Class,3,-33.02000046,50.0,1
Late delivery,Standard Class,5,23.52000046,50.0,1
Late delivery,Standard Class,5,13.57999992,50.0,1
Late delivery,Standard Class,6,16.79999924,50.0,1
Shipping on time,Standard Class,4,-4.21999979,50.0,1
Advance shipping,Standard Class,2,7.739999771,50.0,1
Late delivery,Standard Class,6,4.75,50.0,1
Advance shipping,Standard Class,2,3.539999962,50.0,1
Shipping on time,Standard Class,4,21.73999977,50.0,1
Late delivery,Standard Class,5,10.57999992,39.99000168,1
Advance shipping,Standard Class,2,4.730000019,50.0,1
Late delivery,Standard Class,5,13.02000046,50.0,1
Shipping on time,Standard Class,4,12.60000038,39.99000168,1
Shipping on time,Standard Class,4,2.25,50.0,1
Late delivery,Standard Class,6,16.87999916,50.0,1
Shipping on time,Standard Class,4,5.630000114,50.0,1
Shipping on time,Standard Class,4,17.63999939,39.99000168,1
Late delivery,Standard Class,6,9.720000267,39.99000168,1
Shipping on time,Standard Class,4,11.26000023,39.99000168,1
Late delivery,Standard Class,6,4.400000095,39.99000168,1
Late delivery,Standard Class,5,17.23999977,39.99000168,1
Late delivery,Standard Class,5,4.349999905,50.0,1
Late delivery,Standard Class,6,9.239999771,39.99000168,1
Late delivery,Standard Class,5,12.05000019,39.99000168,1
Advance shipping,Standard Class,3,-8.880000114,50.0,1
Late delivery,Standard Class,6,3.319999933,39.99000168,1
Late delivery,Standard Class,6,9.510000229,39.99000168,1
Shipping on time,Standard Class,4,11.47999954,39.99000168,1
Late delivery,Standard Class,6,13.60000038,50.0,1
Late delivery,Standard Class,5,13.76000023,39.99000168,1
Advance shipping,Standard Class,2,19.20000076,50.0,1
Advance shipping,Standard Class,2,12.52000046,50.0,1
Shipping on time,Standard Class,4,-6.400000095,39.99000168,1
Advance shipping,Standard Class,3,15.35999966,39.99000168,1
Advance shipping,Standard Class,2,245.3099976,532.5800171,1
Late delivery,Standard Class,6,2.369999886,51.99000168,1
Shipping on time,Standard Class,4,-37.24000168,47.99000168,1
Late delivery,Standard Class,5,102.2600021,532.5800171,1
Late delivery,Standard Class,5,164.4299927,532.5800171,1
Shipping on time,Standard Class,4,14.85999966,532.5800171,1
Late delivery,Standard Class,6,183.2599945,532.5800171,1
Late delivery,Standard Class,6,13.97999954,31.98999977,1
Late delivery,Standard Class,6,10.77000046,31.98999977,1
Late delivery,Standard Class,6,134.2100067,532.5800171,1
Shipping on time,Standard Class,4,234.8699951,532.5800171,1
Late delivery,Standard Class,6,-346.8200073,532.5800171,1
Advance shipping,Standard Class,3,121.8499985,532.5800171,1
Advance shipping,Standard Class,3,2.619999886,15.98999977,1
Late delivery,Standard Class,6,-13.67000008,31.98999977,1
Late delivery,Standard Class,6,10.0,24.98999977,1
Shipping on time,Standard Class,4,130.3800049,532.5800171,1
Shipping on time,Standard Class,4,9.600000381,24.98999977,1
Advance shipping,Standard Class,3,-2.609999895,19.98999977,1
Advance shipping,Standard Class,3,187.7299957,532.5800171,1
Late delivery,Standard Class,5,26.39999962,299.980011,1
Advance shipping,Standard Class,3,41.40000153,299.980011,1
Late delivery,Standard Class,6,104.9899979,299.980011,1
Late delivery,Standard Class,6,-263.9899902,399.980011,1
Shipping on time,Standard Class,4,143.9900055,299.980011,1
Late delivery,Standard Class,6,10.14000034,29.98999977,1
Late delivery,Standard Class,6,103.9400024,299.980011,1
Advance shipping,Standard Class,3,-76.3199997,299.980011,1
Shipping on time,Standard Class,4,86.12000275,299.980011,1
Shipping on time,Standard Class,4,136.6100006,299.980011,1
Advance shipping,Standard Class,2,22.27000046,299.980011,1
Advance shipping,Standard Class,3,37.11999893,299.980011,1
Advance shipping,Standard Class,2,79.37000275,299.980011,1
Late delivery,Standard Class,5,-102.8899994,299.980011,1
Advance shipping,Standard Class,3,82.30999756,299.980011,1
Shipping on time,Standard Class,4,-666.3699951,399.980011,1
Shipping on time,Standard Class,4,79.37000275,299.980011,1
Advance shipping,Standard Class,3,44.29000092,399.980011,1
Advance shipping,Standard Class,2,75.65000153,299.980011,1
Late delivery,Standard Class,5,-223.1799927,299.980011,1
Late delivery,Standard Class,5,34.13999939,399.980011,1
Advance shipping,Standard Class,3,121.4400024,399.980011,1
Advance shipping,Standard Class,3,97.0,399.980011,1
Shipping on time,Standard Class,4,-969.9500122,399.980011,1
Late delivery,Standard Class,5,3.779999971,299.980011,1
Advance shipping,Standard Class,2,139.6699982,299.980011,1
Advance shipping,Standard Class,2,-3.960000038,159.96000672,2
Late delivery,Standard Class,6,8.399999619,200.0,2
Late delivery,Standard Class,5,31.5,200.0,2
Shipping on time,Standard Class,4,4.199999809,200.0,2
Advance shipping,Standard Class,2,39.47999954,200.0,2
Advance shipping,Standard Class,3,-4.199999809,200.0,2
Shipping on time,Standard Class,4,-3.779999971,159.96000672,2
Advance shipping,Standard Class,3,25.97999954,200.0,2
Advance shipping,Standard Class,3,25.97999954,200.0,2
Late delivery,Standard Class,5,22.44000053,159.96000672,2
Late delivery,Standard Class,6,-44.27999878,159.96000672,2
Late delivery,Standard Class,6,8.300000191,200.0,2
Late delivery,Standard Class,6,-1.899999976,159.96000672,2
Late delivery,Standard Class,6,23.61000061,159.96000672,2
Shipping on time,Standard Class,4,22.13999939,200.0,2
Late delivery,Standard Class,5,-209.1000061,200.0,2
Late delivery,Standard Class,6,26.64999962,200.0,2
Advance shipping,Standard Class,2,25.67000008,200.0,2
Advance shipping,Standard Class,2,41.0,200.0,2
Late delivery,Standard Class,5,-52.0,200.0,2
Late delivery,Standard Class,5,16.63999939,159.96000672,2
Advance shipping,Standard Class,2,30.0699997,159.96000672,2
Late delivery,Standard Class,6,4.0,200.0,2
Advance shipping,Standard Class,3,-2.0,200.0,2
Late delivery,Standard Class,5,-12.56000042,200.0,2
Shipping on time,Standard Class,4,37.59999847,200.0,2
Advance shipping,Standard Class,2,37.59999847,200.0,2
Advance shipping,Standard Class,3,16.20000076,159.96000672,2
Advance shipping,Standard Class,2,16.20000076,159.96000672,2
Shipping on time,Standard Class,4,28.79000092,159.96000672,2
Advance shipping,Standard Class,3,9.779999733,159.96000672,2
Advance shipping,Standard Class,3,21.0,200.0,2
Late delivery,Standard Class,6,29.25,200.0,2
Advance shipping,Standard Class,2,36.75,200.0,2
Advance shipping,Standard Class,3,22.5,200.0,2
Advance shipping,Standard Class,3,-2.180000067,200.0,2
Late delivery,Standard Class,6,24.37999916,200.0,2
Late delivery,Standard Class,5,14.98999977,99.95999908,2
Late delivery,Standard Class,5,7.28000021,207.9600068,2
Late delivery,Standard Class,5,13.10999966,191.96000672,2
Advance shipping,Standard Class,3,63.66999817,399.7999878,2
Advance shipping,Standard Class,3,5.420000076,99.95999908,2
Advance shipping,Standard Class,3,4.21999979,99.95999908,2
Advance shipping,Standard Class,3,6.539999962,63.95999908,2
Late delivery,Standard Class,6,-103.3300018,127.95999908,2
Late delivery,Standard Class,5,41.49000168,207.9600068,2
Advance shipping,Standard Class,2,8.159999847,63.95999908,2
Advance shipping,Standard Class,3,12.5699997,79.95999908,2
Advance shipping,Standard Class,3,12.72999954,99.95999908,2
Late delivery,Standard Class,5,21.95999908,191.96000672,2
Late delivery,Standard Class,5,7.599999905,63.95999908,2
Shipping on time,Standard Class,4,-9.43999958,191.96000672,2
Advance shipping,Standard Class,2,54.79999924,359.9599914,2
Advance shipping,Standard Class,3,22.97999954,207.9600068,2
Advance shipping,Standard Class,3,-70.70999908,207.9600068,2
Advance shipping,Standard Class,2,15.63000011,79.95999908,2
Late delivery,Standard Class,5,2.960000038,79.95999908,2
Late delivery,Standard Class,6,11.55000019,99.95999908,2
Shipping on time,Standard Class,4,29.87000084,191.96000672,2
Advance shipping,Standard Class,2,-110.6600037,99.95999908,2
Late delivery,Standard Class,6,4.099999905,99.95999908,2
Advance shipping,Standard Class,2,4.519999981,99.95999908,2
Late delivery,Standard Class,5,12.98999977,99.95999908,2
Advance shipping,Standard Class,2,15.82999992,87.95999908,2
Late delivery,Standard Class,5,2.25,79.95999908,2
Shipping on time,Standard Class,4,32.97999954,399.7999878,2
Advance shipping,Standard Class,3,-87.08999634,119.95999908,2
Advance shipping,Standard Class,3,14.89000034,127.95999908,2
Advance shipping,Standard Class,2,88.19000244,399.9599914,2
Advance shipping,Standard Class,2,86.98999786,399.9599914,2
Late delivery,Standard Class,5,45.0,399.9599914,2
Late delivery,Standard Class,5,-140.9799957,239.9600068,2
Advance shipping,Standard Class,2,43.11999893,239.9600068,2
Advance shipping,Standard Class,2,34.45000076,239.9600068,2
Late delivery,Standard Class,6,30.5699997,239.9600068,2
Shipping on time,Standard Class,4,34.90999985,239.9600068,2
Late delivery,Standard Class,6,32.25,239.9600068,2
Advance shipping,Standard Class,2,-184.2899933,239.9600068,2
Late delivery,Standard Class,5,38.3199997,239.9600068,2
Late delivery,Standard Class,5,35.47999954,239.9600068,2
Shipping on time,Standard Class,4,-27.0,239.9600068,2
Advance shipping,Standard Class,2,-84.47000122,239.9600068,2
Late delivery,Standard Class,5,10.56000042,239.9600068,2
Late delivery,Standard Class,5,47.50999832,239.9600068,2
Shipping on time,Standard Class,4,51.15000153,239.9600068,2
Late delivery,Standard Class,5,11.80000019,239.9600068,2
Advance shipping,Standard Class,3,34.84999847,239.9600068,2
Late delivery,Standard Class,6,34.84999847,239.9600068,2
Late delivery,Standard Class,5,25.57999992,239.9600068,2
Shipping on time,Standard Class,4,40.34000015,239.9600068,2
Shipping on time,Standard Class,4,-20.25,239.9600068,2
Advance shipping,Standard Class,3,7.920000076,159.96000672,2
Advance shipping,Standard Class,3,23.09000015,200.0,2
Advance shipping,Standard Class,3,28.12999916,200.0,2
Late delivery,Standard Class,6,45.59999847,200.0,2
Late delivery,Standard Class,5,15.48999977,200.0,2
Shipping on time,Standard Class,4,31.94000053,200.0,2
Shipping on time,Standard Class,4,28.35000038,200.0,2
Late delivery,Standard Class,5,-117.1500015,159.96000672,2
Advance shipping,Standard Class,3,41.58000183,200.0,2
Late delivery,Standard Class,5,2.839999914,200.0,2
Advance shipping,Standard Class,3,2.230000019,159.96000672,2
Advance shipping,Standard Class,3,23.25,200.0,2
Advance shipping,Standard Class,2,16.73999977,159.96000672,2
Late delivery,Standard Class,5,30.76000023,200.0,2
Shipping on time,Standard Class,4,-136.0,200.0,2
Shipping on time,Standard Class,4,32.63000107,159.96000672,2
Late delivery,Standard Class,5,24.64999962,200.0,2
Advance shipping,Standard Class,3,-10.5,200.0,2
Advance shipping,Standard Class,2,12.44999981,200.0,2
Late delivery,Standard Class,5,31.47999954,159.96000672,2
Advance shipping,Standard Class,2,20.53000069,159.96000672,2
Late delivery,Standard Class,6,-60.11000061,200.0,2
Shipping on time,Standard Class,4,5.630000114,159.96000672,2
Late delivery,Standard Class,6,-200.0,200.0,2
Late delivery,Standard Class,5,7.039999962,200.0,2
Shipping on time,Standard Class,4,8.479999542,200.0,2
Shipping on time,Standard Class,4,-37.95000076,99.95999908,2
Late delivery,Standard Class,5,3.200000048,79.95999908,2
Advance shipping,Standard Class,3,28.04999924,207.9600068,2
Advance shipping,Standard Class,2,12.82999992,179.96000672,2
Late delivery,Standard Class,6,-158.3800049,399.9599914,2
Late delivery,Standard Class,5,69.29000092,399.9599914,2
Shipping on time,Standard Class,4,-33.25,139.96000672,2
Late delivery,Standard Class,5,97.01000214,399.9599914,2
Late delivery,Standard Class,6,61.97000122,399.9599914,2
Advance shipping,Standard Class,2,14.69999981,399.9599914,2
Late delivery,Standard Class,6,71.13999939,399.9599914,2
Advance shipping,Standard Class,2,-39.20000076,399.9599914,2
Advance shipping,Standard Class,3,28.21999931,120.0,2
Shipping on time,Standard Class,4,65.5699997,399.9599914,2
Shipping on time,Standard Class,4,55.66999817,399.9599914,2
Shipping on time,Standard Class,4,93.08999634,399.9599914,2
Shipping on time,Standard Class,4,91.19000244,399.9599914,2
Shipping on time,Standard Class,4,1.860000014,399.9599914,2
Advance shipping,Standard Class,3,9.300000191,399.9599914,2
Late delivery,Standard Class,5,50.38999939,399.9599914,2
Shipping on time,Standard Class,4,27.0,399.9599914,2
Late delivery,Standard Class,5,-29.34000015,399.9599914,2
Shipping on time,Standard Class,4,22.0,399.9599914,2
Advance shipping,Standard Class,3,27.03000069,127.95999908,2
Late delivery,Standard Class,6,54.45999908,399.9599914,2
Advance shipping,Standard Class,3,48.72000122,399.9599914,2
Advance shipping,Standard Class,3,10.96000004,399.9599914,2
Advance shipping,Standard Class,2,85.25,399.9599914,2
Shipping on time,Standard Class,4,81.76999664,399.9599914,2
Shipping on time,Standard Class,4,9.56000042,219.8800048,2
Advance shipping,Standard Class,2,85.25,399.9599914,2
Advance shipping,Standard Class,3,6.440000057,399.9599914,2
Late delivery,Standard Class,6,55.24000168,399.9599914,2
Advance shipping,Standard Class,2,47.59999847,399.9599914,2
Advance shipping,Standard Class,2,80.62999725,399.9599914,2
Shipping on time,Standard Class,4,73.91000366,399.9599914,2
Late delivery,Standard Class,5,-207.4799957,399.9599914,2
Advance shipping,Standard Class,2,14.43000031,399.9599914,2
Late delivery,Standard Class,6,-52.63000107,399.9599914,2
Advance shipping,Standard Class,2,1.200000048,239.9600068,2
Late delivery,Standard Class,5,11.88000011,239.9600068,2
Late delivery,Standard Class,5,32.91999817,239.9600068,2
Advance shipping,Standard Class,3,0.0,239.9600068,2
Late delivery,Standard Class,6,32.33000183,239.9600068,2
Late delivery,Standard Class,5,32.91999817,239.9600068,2
Late delivery,Standard Class,6,8.729999542,239.9600068,2
Advance shipping,Standard Class,3,30.26000023,239.9600068,2
Late delivery,Standard Class,5,36.08000183,239.9600068,2
Shipping on time,Standard Class,4,29.63999939,239.9600068,2
Late delivery,Standard Class,5,35.33000183,239.9600068,2
Late delivery,Standard Class,5,36.84999847,239.9600068,2
Shipping on time,Standard Class,4,-22.68000031,239.9600068,2
Advance shipping,Standard Class,2,54.41999817,239.9600068,2
Late delivery,Standard Class,6,48.75,239.9600068,2
Advance shipping,Standard Class,2,27.20999908,239.9600068,2
Advance shipping,Standard Class,3,-189.6900024,239.9600068,2
Shipping on time,Standard Class,4,-4.239999771,239.9600068,2
Shipping on time,Standard Class,4,36.25999832,239.9600068,2
Late delivery,Standard Class,5,37.93999863,239.9600068,2
Advance shipping,Standard Class,3,37.70999908,239.9600068,2
Advance shipping,Standard Class,2,-54.79000092,239.9600068,2
Late delivery,Standard Class,5,13.3199997,239.9600068,2
Late delivery,Standard Class,5,50.22000122,239.9600068,2
Advance shipping,Standard Class,2,-25.98999977,239.9600068,2
Shipping on time,Standard Class,4,19.21999931,239.9600068,2
Shipping on time,Standard Class,4,20.52000046,239.9600068,2
Late delivery,Standard Class,6,30.22999954,239.9600068,2
Late delivery,Standard Class,5,29.15999985,239.9600068,2
Advance shipping,Standard Class,3,1.399999976,239.9600068,2
Late delivery,Standard Class,5,31.30999947,239.9600068,2
Advance shipping,Standard Class,2,36.5,239.9600068,2
Late delivery,Standard Class,5,50.68000031,239.9600068,2
Advance shipping,Standard Class,3,7.829999924,239.9600068,2
Late delivery,Standard Class,5,39.13999939,239.9600068,2
Late delivery,Standard Class,5,1.039999962,239.9600068,2
Advance shipping,Standard Class,2,10.43999958,239.9600068,2
Shipping on time,Standard Class,4,13.05000019,239.9600068,2
Late delivery,Standard Class,5,39.13999939,239.9600068,2
Late delivery,Standard Class,6,35.68999863,239.9600068,2
Late delivery,Standard Class,5,45.88999939,239.9600068,2
Late delivery,Standard Class,6,35.27000046,239.9600068,2
Shipping on time,Standard Class,4,39.31000137,239.9600068,2
Advance shipping,Standard Class,3,46.36000061,239.9600068,2
Shipping on time,Standard Class,4,36.58000183,239.9600068,2
Advance shipping,Standard Class,2,41.3199997,239.9600068,2
Late delivery,Standard Class,5,-19.92000008,239.9600068,2
Advance shipping,Standard Class,3,47.79999924,239.9600068,2
Late delivery,Standard Class,5,25.88999939,239.9600068,2
Advance shipping,Standard Class,2,32.36000061,239.9600068,2
Late delivery,Standard Class,6,34.84999847,239.9600068,2
Advance shipping,Standard Class,3,7.670000076,239.9600068,2
Advance shipping,Standard Class,3,-64.93000031,239.9600068,2
Shipping on time,Standard Class,4,40.34000015,239.9600068,2
Late delivery,Standard Class,6,28.53000069,239.9600068,2
Advance shipping,Standard Class,2,-46.72999954,239.9600068,2
Shipping on time,Standard Class,4,7.199999809,239.9600068,2
Shipping on time,Standard Class,4,-1.25,239.9600068,2
Advance shipping,Standard Class,3,37.43000031,239.9600068,2
Shipping on time,Standard Class,4,-24.67000008,239.9600068,2
Late delivery,Standard Class,5,29.76000023,239.9600068,2
Late delivery,Standard Class,5,34.84000015,239.9600068,2
Late delivery,Standard Class,5,46.0699997,239.9600068,2
Late delivery,Standard Class,5,37.43000031,239.9600068,2
Advance shipping,Standard Class,2,42.29000092,239.9600068,2
