hotel,is_canceled,lead_time,arrival_date_year,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,total_nights,total_guests,is_family,room_changed,previous_cancellation_ratio,has_previous_booking,booked_through_agent,estimated_booking_value,adr_per_guest,lead_time_category,has_weekend_stay,is_long_stay,has_special_requests,booking_was_changed,was_on_waiting_list,parking_required,arrival_month_number,arrival_month_sin,arrival_month_cos,arrival_date,arrival_season,adult_only_booking,long_lead_no_deposit
City Hotel,0,28,2016,11,9,0,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,B,0,No Deposit,0,Transient-Party,100.7,0,2,4,2.0,0,1,0.0,0,1,402.8,50.35,Short,0,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-09,Spring,1,0
City Hotel,0,3,2016,11,12,0,1,2,1.0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,0,Transient,65.0,0,1,1,3.0,1,0,0.0,0,0,65.0,21.666666666666668,Last Minute,0,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-12,Spring,0,0
City Hotel,0,55,2016,11,9,0,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,56.94,0,0,4,2.0,0,0,0.0,0,1,227.76,28.47,Medium,0,0,0,0,0,0,3,1.0,6.123233995736766e-17,2016-03-09,Spring,1,0
City Hotel,0,55,2016,10,5,2,6,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,84.2,0,1,8,2.0,0,0,0.0,0,1,673.6,42.1,Medium,1,1,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-05,Spring,1,0
City Hotel,0,42,2016,11,11,0,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,81.9,0,0,2,2.0,0,0,0.0,0,1,163.8,40.95,Medium,0,0,0,0,0,0,3,1.0,6.123233995736766e-17,2016-03-11,Spring,1,0
City Hotel,0,128,2016,11,10,0,3,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,97.0,0,0,3,2.0,0,0,0.0,0,1,291.0,48.5,Long,0,0,0,0,0,0,3,1.0,6.123233995736766e-17,2016-03-10,Spring,1,1
City Hotel,0,50,2016,11,11,0,2,2,0.0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,48.6,0,0,2,2.0,0,0,0.0,0,1,97.2,24.3,Medium,0,0,0,0,0,0,3,1.0,6.123233995736766e-17,2016-03-11,Spring,1,0
City Hotel,0,86,2016,11,10,0,3,2,0.0,0,BB,BEL,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,58.0,0,0,3,2.0,0,1,0.0,0,1,174.0,29.0,Medium,0,0,0,0,0,0,3,1.0,6.123233995736766e-17,2016-03-10,Spring,1,0
City Hotel,0,62,2016,11,11,0,2,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,67.5,0,0,2,2.0,0,0,0.0,0,1,135.0,33.75,Medium,0,0,0,0,0,0,3,1.0,6.123233995736766e-17,2016-03-11,Spring,1,0
City Hotel,0,3,2016,11,7,1,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,114.67,1,0,6,2.0,0,0,0.0,0,1,688.02,57.335,Last Minute,1,0,0,0,0,1,3,1.0,6.123233995736766e-17,2016-03-07,Spring,1,0
City Hotel,0,23,2016,11,10,0,3,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,82.33,0,0,3,2.0,0,0,0.0,0,1,246.99,41.165,Short,0,0,0,0,0,0,3,1.0,6.123233995736766e-17,2016-03-10,Spring,1,0
City Hotel,0,47,2016,11,9,0,4,2,0.0,0,BB,TUR,Groups,Direct,0,0,0,A,A,0,No Deposit,0,Transient,65.0,0,1,4,2.0,0,0,0.0,0,0,260.0,32.5,Medium,0,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-09,Spring,1,0
City Hotel,0,42,2016,11,10,0,3,3,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,83.61,0,1,3,3.0,0,0,0.0,0,1,250.82999999999998,27.87,Medium,0,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-10,Spring,1,0
City Hotel,0,2,2016,11,11,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,127.0,1,0,2,2.0,0,0,0.0,0,1,254.0,63.5,Last Minute,0,0,0,0,0,1,3,1.0,6.123233995736766e-17,2016-03-11,Spring,1,0
City Hotel,0,43,2016,11,10,0,3,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,73.1,0,1,3,2.0,0,0,0.0,0,1,219.29999999999998,36.55,Medium,0,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-10,Spring,1,0
City Hotel,0,47,2016,11,9,0,4,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,No Deposit,0,Transient,65.0,0,1,4,2.0,0,0,0.0,0,0,260.0,32.5,Medium,0,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-09,Spring,1,0
City Hotel,0,47,2016,11,9,0,4,3,0.0,0,BB,DEU,Groups,Direct,0,0,0,A,D,3,No Deposit,0,Transient-Party,72.5,0,1,4,3.0,0,1,0.0,0,0,290.0,24.166666666666668,Medium,0,0,1,1,0,0,3,1.0,6.123233995736766e-17,2016-03-09,Spring,1,0
City Hotel,0,48,2016,11,10,0,3,3,0.0,0,BB,TUR,Groups,Direct,0,0,0,A,D,4,Non Refund,0,Transient-Party,75.0,0,2,3,3.0,0,1,0.0,0,0,225.0,25.0,Medium,0,0,1,1,0,0,3,1.0,6.123233995736766e-17,2016-03-10,Spring,1,0
City Hotel,0,47,2016,11,9,0,4,3,0.0,0,BB,TUR,Groups,Direct,0,0,0,A,D,2,No Deposit,0,Transient-Party,65.0,0,1,4,3.0,0,1,0.0,0,0,260.0,21.666666666666668,Medium,0,0,1,1,0,0,3,1.0,6.123233995736766e-17,2016-03-09,Spring,1,0
City Hotel,0,49,2016,11,11,0,2,3,0.0,0,BB,DEU,Groups,Direct,0,0,0,A,D,1,No Deposit,0,Transient-Party,65.0,0,1,2,3.0,0,1,0.0,0,0,130.0,21.666666666666668,Medium,0,0,1,1,0,0,3,1.0,6.123233995736766e-17,2016-03-11,Spring,1,0
City Hotel,0,6,2016,11,10,0,3,2,0.0,0,BB,TUR,Groups,Direct,0,0,0,A,A,0,No Deposit,0,Transient-Party,65.0,0,0,3,2.0,0,0,0.0,0,0,195.0,32.5,Last Minute,0,0,0,0,0,0,3,1.0,6.123233995736766e-17,2016-03-10,Spring,1,0
City Hotel,0,7,2016,11,9,0,4,1,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,99.0,0,1,4,1.0,0,0,0.0,0,1,396.0,99.0,Last Minute,0,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-09,Spring,1,0
City Hotel,0,46,2016,11,10,1,3,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,0,Transient,67.15,0,1,4,2.0,0,1,0.0,0,1,268.6,33.575,Medium,1,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-10,Spring,1,0
City Hotel,0,49,2016,11,10,1,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,65.49,0,1,4,2.0,0,0,0.0,0,1,261.96,32.745,Medium,1,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-10,Spring,1,0
City Hotel,0,38,2016,11,9,1,4,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,63.06,0,1,5,2.0,0,0,0.0,0,1,315.3,31.53,Medium,1,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-09,Spring,1,0
City Hotel,0,20,2016,11,11,1,2,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,97.0,0,1,3,2.0,0,0,0.0,0,1,291.0,48.5,Short,1,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-11,Spring,1,0
City Hotel,0,63,2016,11,10,1,3,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,63.75,0,1,4,2.0,0,0,0.0,0,1,255.0,31.875,Medium,1,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-10,Spring,1,0
City Hotel,0,56,2016,11,10,1,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,73.95,0,1,4,2.0,0,0,0.0,0,1,295.8,36.975,Medium,1,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-10,Spring,1,0
City Hotel,0,133,2016,11,11,1,2,2,0.0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,84.33,0,1,3,2.0,0,0,0.0,0,1,252.99,42.165,Long,1,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-11,Spring,1,1
City Hotel,0,103,2016,11,12,1,1,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,58.0,0,1,2,2.0,0,1,0.0,0,1,116.0,29.0,Long,1,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-12,Spring,1,1
City Hotel,0,133,2016,11,11,1,2,2,0.0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,0,Transient-Party,84.33,0,1,3,2.0,0,1,0.0,0,1,252.99,42.165,Long,1,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-11,Spring,1,1
City Hotel,0,133,2016,11,11,1,2,2,0.0,0,BB,PER,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,84.33,0,1,3,2.0,0,0,0.0,0,1,252.99,42.165,Long,1,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-11,Spring,1,1
City Hotel,0,133,2016,11,11,1,2,2,0.0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient-Party,84.33,0,1,3,2.0,0,1,0.0,0,1,252.99,42.165,Long,1,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-11,Spring,1,1
City Hotel,0,133,2016,11,11,1,2,2,0.0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,0,Transient-Party,42.17,0,1,3,2.0,0,1,0.0,0,1,126.51,21.085,Long,1,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-11,Spring,1,1
City Hotel,0,133,2016,11,11,1,2,1,0.0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,74.67,0,1,3,1.0,0,0,0.0,0,1,224.01,74.67,Long,1,0,1,1,0,0,3,1.0,6.123233995736766e-17,2016-03-11,Spring,1,1
City Hotel,0,3,2016,11,12,1,1,2,0.0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,106.0,0,1,2,2.0,0,0,0.0,0,1,212.0,53.0,Last Minute,1,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-12,Spring,1,0
City Hotel,0,62,2016,11,11,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,60.29,0,1,3,2.0,0,0,0.0,0,1,180.87,30.145,Medium,1,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-11,Spring,1,0
City Hotel,0,62,2016,11,11,1,2,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,60.29,0,1,3,2.0,0,0,0.0,0,1,180.87,30.145,Medium,1,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-11,Spring,1,0
City Hotel,0,1,2016,11,12,1,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,88.43,0,1,2,2.0,0,0,0.0,0,1,176.86,44.215,Last Minute,1,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-12,Spring,1,0
City Hotel,0,88,2016,11,12,1,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,0,Transient,58.0,0,0,2,2.0,0,1,0.0,0,1,116.0,29.0,Medium,1,0,0,0,0,0,3,1.0,6.123233995736766e-17,2016-03-12,Spring,1,0
City Hotel,0,47,2016,11,11,1,2,2,0.0,0,BB,ISR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,59.91,0,1,3,2.0,0,0,0.0,0,1,179.73,29.955,Medium,1,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-11,Spring,1,0
City Hotel,0,42,2016,11,12,1,1,3,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,114.3,0,0,2,3.0,0,0,0.0,0,1,228.6,38.1,Medium,1,0,0,0,0,0,3,1.0,6.123233995736766e-17,2016-03-12,Spring,1,0
City Hotel,0,10,2016,11,11,1,2,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,97.0,0,0,3,2.0,0,0,0.0,0,1,291.0,48.5,Short,1,0,0,0,0,0,3,1.0,6.123233995736766e-17,2016-03-11,Spring,1,0
City Hotel,0,6,2016,11,11,1,2,2,0.0,0,SC,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,97.0,0,1,3,2.0,0,0,0.0,0,1,291.0,48.5,Last Minute,1,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-11,Spring,1,0
City Hotel,0,19,2016,11,11,1,2,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,171.0,1,2,3,2.0,0,0,0.0,0,1,513.0,85.5,Short,1,0,1,0,0,1,3,1.0,6.123233995736766e-17,2016-03-11,Spring,1,0
City Hotel,0,34,2016,11,12,1,1,2,0.0,0,BB,ITA,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,112.5,0,0,2,2.0,0,0,0.0,0,1,225.0,56.25,Medium,1,0,0,0,0,0,3,1.0,6.123233995736766e-17,2016-03-12,Spring,1,0
City Hotel,0,50,2016,11,11,1,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,87.3,0,1,3,2.0,0,0,0.0,0,1,261.9,43.65,Medium,1,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-11,Spring,1,0
City Hotel,0,98,2016,11,11,1,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,58.0,0,0,3,2.0,0,1,0.0,0,1,174.0,29.0,Long,1,0,0,0,0,0,3,1.0,6.123233995736766e-17,2016-03-11,Spring,1,1
City Hotel,0,45,2016,11,12,1,1,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,129.6,0,1,2,2.0,0,0,0.0,0,1,259.2,64.8,Medium,1,0,1,1,0,0,3,1.0,6.123233995736766e-17,2016-03-12,Spring,1,0
City Hotel,0,63,2016,11,11,1,2,1,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,72.9,0,1,3,1.0,0,0,0.0,0,1,218.70000000000002,72.9,Medium,1,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-11,Spring,1,0
City Hotel,0,8,2016,11,11,1,2,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,0,Transient-Party,103.0,0,1,3,1.0,0,0,0.0,0,1,309.0,103.0,Short,1,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-11,Spring,1,0
City Hotel,0,37,2016,11,10,1,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,81.9,0,2,4,2.0,0,0,0.0,0,1,327.6,40.95,Medium,1,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-10,Spring,1,0
City Hotel,0,8,2016,11,11,1,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,0,Transient-Party,103.0,0,1,3,2.0,0,0,0.0,0,1,309.0,51.5,Short,1,0,1,1,0,0,3,1.0,6.123233995736766e-17,2016-03-11,Spring,1,0
City Hotel,0,6,2016,12,13,1,0,2,0.0,0,BB,ITA,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,107.0,0,0,1,2.0,0,0,0.0,0,1,107.0,53.5,Last Minute,1,0,0,0,0,0,3,1.0,6.123233995736766e-17,2016-03-13,Spring,1,0
City Hotel,0,13,2016,16,15,0,1,2,0.0,0,BB,PRT,Direct,Direct,1,0,1,A,A,3,No Deposit,0,Transient,125.0,0,0,1,2.0,0,0,0.0,1,1,125.0,62.5,Short,0,0,0,1,0,0,4,0.8660254037844387,-0.4999999999999998,2016-04-15,Spring,1,0
City Hotel,0,49,2016,11,9,1,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,73.95,0,1,5,2.0,0,0,0.0,0,1,369.75,36.975,Medium,1,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-09,Spring,1,0
City Hotel,0,40,2016,11,10,1,3,2,1.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,98.1,0,2,4,3.0,1,0,0.0,0,1,392.4,32.699999999999996,Medium,1,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-10,Spring,0,0
City Hotel,0,18,2016,11,9,1,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,116.8,0,1,5,2.0,0,0,0.0,0,1,584.0,58.4,Short,1,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-09,Spring,1,0
City Hotel,0,37,2016,11,11,1,2,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,63.0,0,0,3,2.0,0,0,0.0,0,1,189.0,31.5,Medium,1,0,0,0,0,0,3,1.0,6.123233995736766e-17,2016-03-11,Spring,1,0
City Hotel,0,28,2016,11,7,2,5,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,0,Transient,74.08,0,0,7,2.0,0,1,0.0,0,1,518.56,37.04,Short,1,1,0,0,0,0,3,1.0,6.123233995736766e-17,2016-03-07,Spring,1,0
City Hotel,0,14,2016,11,10,1,3,3,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,69.75,0,0,4,3.0,0,0,0.0,0,1,279.0,23.25,Short,1,0,0,0,0,0,3,1.0,6.123233995736766e-17,2016-03-10,Spring,1,0
City Hotel,0,46,2016,11,11,1,2,2,0.0,0,BB,DEU,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient-Party,90.0,0,0,3,2.0,0,0,0.0,0,1,270.0,45.0,Medium,1,0,0,0,0,0,3,1.0,6.123233995736766e-17,2016-03-11,Spring,1,0
City Hotel,0,46,2016,11,11,1,2,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,54.75,0,1,3,2.0,0,0,0.0,0,1,164.25,27.375,Medium,1,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-11,Spring,1,0
City Hotel,0,46,2016,11,12,1,1,2,0.0,0,SC,NZL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,71.1,0,1,2,2.0,0,0,0.0,0,1,142.2,35.55,Medium,1,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-12,Spring,1,0
City Hotel,0,4,2016,11,11,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,109.0,0,2,3,2.0,0,0,0.0,0,1,327.0,54.5,Last Minute,1,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-11,Spring,1,0
City Hotel,0,42,2016,11,11,1,2,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,71.1,0,1,3,2.0,0,0,0.0,0,1,213.29999999999998,35.55,Medium,1,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-11,Spring,1,0
City Hotel,0,47,2016,11,11,1,2,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,71.1,0,1,3,2.0,0,1,0.0,0,1,213.29999999999998,35.55,Medium,1,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-11,Spring,1,0
City Hotel,0,33,2016,11,12,1,1,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,D,E,0,No Deposit,0,Transient,90.0,0,0,2,2.0,0,1,0.0,0,1,180.0,45.0,Medium,1,0,0,0,0,0,3,1.0,6.123233995736766e-17,2016-03-12,Spring,1,0
City Hotel,0,24,2016,11,12,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,71.46,0,1,2,2.0,0,0,0.0,0,1,142.92,35.73,Short,1,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-12,Spring,1,0
City Hotel,0,95,2016,11,11,1,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,58.0,0,1,3,2.0,0,1,0.0,0,1,174.0,29.0,Long,1,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-11,Spring,1,1
City Hotel,0,51,2016,11,10,1,3,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,63.75,0,1,4,2.0,0,0,0.0,0,1,255.0,31.875,Medium,1,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-10,Spring,1,0
City Hotel,0,14,2016,11,11,1,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,109.0,0,1,3,2.0,0,0,0.0,0,1,327.0,54.5,Short,1,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-11,Spring,1,0
City Hotel,0,10,2016,11,10,1,3,2,0.0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,63.58,0,1,4,2.0,0,0,0.0,0,1,254.32,31.79,Short,1,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-10,Spring,1,0
City Hotel,0,46,2016,11,11,1,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,A,0,No Deposit,0,Transient-Party,90.0,0,0,3,2.0,0,1,0.0,0,1,270.0,45.0,Medium,1,0,0,0,0,0,3,1.0,6.123233995736766e-17,2016-03-11,Spring,1,0
City Hotel,0,7,2016,11,7,2,5,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,71.7,0,0,7,2.0,0,1,0.0,0,1,501.90000000000003,35.85,Last Minute,1,1,0,0,0,0,3,1.0,6.123233995736766e-17,2016-03-07,Spring,1,0
City Hotel,0,2,2016,12,14,0,0,2,0.0,0,BB,TZA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,0.0,0,0,0,2.0,0,0,0.0,0,1,0.0,0.0,Last Minute,0,0,0,0,0,0,3,1.0,6.123233995736766e-17,2016-03-14,Spring,1,0
City Hotel,0,47,2016,11,11,2,2,2,0.0,0,BB,HUN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,86.35,0,1,4,2.0,0,0,0.0,0,1,345.4,43.175,Medium,1,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-11,Spring,1,0
City Hotel,0,44,2016,11,10,2,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,80.26,0,1,5,2.0,0,0,0.0,0,1,401.3,40.13,Medium,1,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-10,Spring,1,0
City Hotel,0,45,2016,11,10,2,3,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,67.15,0,1,5,2.0,0,0,0.0,0,1,335.75,33.575,Medium,1,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-10,Spring,1,0
City Hotel,0,53,2016,11,12,2,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,67.5,0,1,3,2.0,0,0,0.0,0,1,202.5,33.75,Medium,1,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-12,Spring,1,0
City Hotel,0,25,2016,12,13,2,0,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,93.0,1,1,2,2.0,0,0,0.0,0,1,186.0,46.5,Short,1,0,1,0,0,1,3,1.0,6.123233995736766e-17,2016-03-13,Spring,1,0
City Hotel,0,41,2016,11,8,2,5,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,71.41,0,0,7,2.0,0,0,0.0,0,1,499.87,35.705,Medium,1,1,0,0,0,0,3,1.0,6.123233995736766e-17,2016-03-08,Spring,1,0
City Hotel,0,117,2016,11,12,2,1,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Contract,55.0,0,0,3,2.0,0,1,0.0,0,1,165.0,27.5,Long,1,0,0,0,0,0,3,1.0,6.123233995736766e-17,2016-03-12,Spring,1,1
City Hotel,0,34,2016,12,13,2,0,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,71.1,0,0,2,2.0,0,0,0.0,0,1,142.2,35.55,Medium,1,0,0,0,0,0,3,1.0,6.123233995736766e-17,2016-03-13,Spring,1,0
City Hotel,0,38,2016,11,12,2,1,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,0,Transient,85.0,0,0,3,2.0,0,1,0.0,0,1,255.0,42.5,Medium,1,0,0,0,0,0,3,1.0,6.123233995736766e-17,2016-03-12,Spring,1,0
City Hotel,0,57,2016,11,11,2,2,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,63.75,0,1,4,2.0,0,0,0.0,0,1,255.0,31.875,Medium,1,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-11,Spring,1,0
City Hotel,0,3,2016,11,11,2,2,2,0.0,0,BB,NLD,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,68.0,0,0,4,2.0,0,1,0.0,0,1,272.0,34.0,Last Minute,1,0,0,0,0,0,3,1.0,6.123233995736766e-17,2016-03-11,Spring,1,0
City Hotel,0,44,2016,11,11,2,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,80.74,0,1,4,2.0,0,0,0.0,0,1,322.96,40.37,Medium,1,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-11,Spring,1,0
